code_etudiant;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
111;1369.3629999999998;28.288;25.664;25.828;25.5;25.5;25.5;25.5;25.5;25.828;25.5;25.5;25.5;26.32;25.5;25.664;25.5;25.5;31.240000000000002;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
112;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
113;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
114;500.581;25.5;25.5;25.992;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;27.304;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
115;1260.0829999999999;19.617;19.453;19.289;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.125;19.289;19.289;19.125;19.617;19.453;19.125;22.076999999999998;19.125;19.125;19.453;19.289;19.125;19.125;19.125;19.453;19.125;19.289;19.289
116;478.365;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.156;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
117;141.287;26.156;25.828;25.992;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.992;25.664;25.5;25.5;25.5;25.5;25.5;26.32;25.5;25.5;25.5;25.5;25.828;25.5;25.5;25.5;25.5;25.5;25.5
118;256.725;26.32;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.976;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
119;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
120;158.303;25.5;25.5;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
121;1794.9289999999999;19.125;19.289;19.453;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;20.109;19.125;19.125;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
122;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
123;289.62600000000003;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.648;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
124;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
125;462.842;19.289;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.453;19.453;19.125;19.125;19.125;19.125;21.749;19.125;19.125;19.125;19.945;19.125;19.125;19.125;19.125;19.125;19.125;19.125
126;27.974;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
127;1083.219;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.992;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
128;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
129;30.462;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
130;158.933;19.453;19.617;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;20.109;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
131;442.913;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;27.468;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
132;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
133;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
134;85.30699999999999;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
135;157.281;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.976;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.828;26.648
136;107.057;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
137;187.234;25.5;25.664;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
138;291.914;25.664;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;28.124;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
139;923.041;25.992;25.992;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.828;25.828;25.5;25.5;25.5;25.5;25.5;27.14;25.5;25.5;25.828;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.828
140;974.8360000000002;19.453;19.453;19.945;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.289;19.453;19.453;19.125;19.453;19.125;19.125;25.193;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
141;80.015;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
142;947.3370000000001;25.828;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;29.6;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664
143;32.95;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
144;363.88300000000004;25.664;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.664;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;28.78;25.5;25.5;25.5;25.828;25.5;25.5;25.5;25.5;25.5;25.664;25.828
145;1209.21;25.828;25.664;25.828;25.5;25.5;25.5;25.5;25.5;26.484;25.664;25.5;25.828;25.664;25.5;25.5;25.5;25.5;27.304;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.828;26.32
146;826.393;25.5;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.664;25.5;25.5;25.5;25.5;25.5;29.436;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
147;596.181;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.125;19.125;19.125;19.125;19.125;20.765;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
148;1210.313;19.289;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.453;19.945;19.289;19.125;19.289;19.125;19.125;21.585;19.125;19.125;19.289;20.109;19.125;19.125;19.125;19.125;19.125;19.125;19.945
149;90.30099999999999;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
150;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
151;420.97;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.828;25.5;25.5;25.5;25.5;25.5;28.78;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
152;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
153;62.519999999999996;19.125;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
154;783.1870000000001;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
155;1166.8020000000001;20.437;19.781;19.945;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.289;19.125;19.125;19.125;19.125;19.125;19.125;22.076999999999998;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.289;19.617
156;625.559;21.093;20.273;23.061;19.125;19.125;19.125;19.125;19.125;19.125;19.125;20.109;19.125;19.125;19.125;19.125;19.125;19.125;19.453;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
157;562.619;19.125;19.125;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.453;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
158;60.644;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
159;297.985;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;32.388;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.828
160;753.604;25.664;25.992;26.32;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.992;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664
161;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
162;252.618;25.828;25.664;25.828;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.664;25.992;25.828;25.5;25.5;25.5;25.5;27.14;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
163;341.591;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
164;1654.484;25.5;25.828;26.648;25.5;25.5;25.5;25.5;25.5;25.992;25.5;25.664;25.828;25.5;26.156;25.5;25.5;25.5;28.124;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664
165;234.584;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;29.108;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
166;549.025;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.664;25.828;25.5;25.5;25.5;25.5;25.5;26.812;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
167;384.14500000000004;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
168;133.574;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.812;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
169;31.61;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.484;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
170;614.31;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.812;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5
171;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
172;507.44100000000003;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;29.272;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
173;270.52200000000005;25.664;25.5;25.992;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
174;375.293;25.664;25.664;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;26.32;25.828;25.5;25.5;25.5;25.5;30.584;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.992
175;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
176;872.0430000000001;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.828;25.5;25.5;25.5;25.5;25.5;25.5;26.484;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664
177;62.190000000000005;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
178;1299.609;25.5;25.828;25.828;25.5;25.5;25.5;25.5;25.5;25.828;25.828;25.664;25.992;26.156;25.664;25.992;25.828;25.5;27.14;25.5;25.5;26.156;26.812;25.5;25.5;25.5;25.5;25.5;25.5;26.484
179;1528.262;19.125;19.289;19.453;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.781;19.617;19.289;19.125;19.289;19.125;19.125;22.241;19.125;19.125;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.289;19.125
180;329.70500000000004;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
181;117.393;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
182;81.398;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.453;19.289
183;29.97;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
184;243.30700000000002;19.289;19.125;19.453;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.453;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
185;428.66700000000003;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
186;58.954;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
187;207.13600000000002;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.617;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
188;430.852;26.156;25.5;25.992;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.664;25.828;25.992;26.32;25.5;25.5;25.5;28.288;25.5;25.5;25.5;26.648;25.5;25.5;25.5;25.5;25.5;25.5;25.5
189;52.066;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
190;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
191;977.89;26.648;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.828;25.992;25.664;25.992;25.5;25.828;25.5;25.5;28.124;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
192;291.862;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
193;655.5630000000001;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.812;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
194;300.928;19.453;19.781;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.945;19.125;19.125;19.125;19.125;19.125;22.733;19.125;19.125;19.781;19.945;19.125;19.125;19.125;19.125;19.125;19.125;19.125
195;212.738;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.828;25.5;25.5;25.828;25.5;25.5;25.5;25.5;25.5;26.32;25.5;25.5;25.5;25.5;25.5;25.828;25.5;25.5;25.5;25.664;26.648
196;266.313;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;30.584;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
197;533.7760000000001;25.664;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.828;25.5;25.828;25.828;25.828;25.828;25.5;25.5;25.5;30.092;25.5;25.5;25.664;26.812;25.5;25.664;25.5;25.992;25.5;25.5;26.812
198;116.623;20.109;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
199;123.05000000000001;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
200;315.54200000000003;25.5;25.664;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
201;631.208;25.992;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.828;25.828;25.5;25.5;25.5;25.664;25.5;25.5;26.32;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
202;129.522;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.32;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
203;6291.562;19.125;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;21.093;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
204;969.9660000000001;20.109;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;21.257;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
205;297.18600000000004;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;28.616;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.992;25.5;25.5;25.5
206;450.845;19.289;19.125;19.453;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;24.701;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.289;19.125
207;161.334;26.484;25.992;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
208;650.848;26.484;25.828;25.992;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
209;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
210;1287.034;26.156;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.828;25.828;25.5;25.5;25.5;25.5;26.812;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.992
211;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
212;49.477000000000004;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
213;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
214;57.70700000000001;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
215;105.126;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
216;95.33500000000001;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
217;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
218;4337.498;25.664;25.664;26.976;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.664;25.828;25.828;25.5;25.5;25.5;25.5;32.552;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5
219;887.15;25.828;25.992;25.828;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.664;25.828;25.992;25.5;25.5;25.5;25.5;27.14;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664
220;475.389;25.5;25.664;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;28.124;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
221;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
222;267.123;25.664;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.828;25.664;25.5;25.5;25.5;25.5;26.976;25.5;25.5;25.664;25.992;25.5;25.5;25.5;25.5;25.5;25.5;25.992
